7000
6
0	26	13	1	0	0	41
0	19	9	0	0	0	40
1	49	9	1	0	0	40
0	24	7	1	0	0	35
0	32	10	1	0	0	30
0	19	10	1	0	0	35
1	46	14	1	0	0	38
0	52	10	0	0	0	37
0	26	9	1	0	0	40
1	36	13	1	0	1.9e+03	40
0	43	9	1	0	0	60
0	69	2	1	0	0	34
0	66	4	1	0	0	40
0	27	10	0	0	0	45
0	32	13	1	0	0	40
0	28	12	0	0	0	40
1	42	10	1	0	0	40
0	28	10	0	0	0	40
0	29	9	0	0	0	27
0	24	9	0	0	0	40
0	33	11	1	0	0	40
0	33	5	1	0	0	45
0	25	12	1	0	0	20
1	43	13	1	0	0	40
1	45	9	1	0	0	52
1	48	9	1	0	0	42
0	24	9	1	0	0	40
0	50	10	0	0	0	40
0	20	8	0	0	0	35
0	29	6	0	0	0	40
0	42	9	1	0	0	45
0	50	9	0	0	0	40
1	35	15	1	0	0	80
0	30	11	1	0	0	40
0	22	10	0	0	0	35
0	42	14	0	0	0	40
1	68	13	1	0	0	55
0	23	9	0	0	0	80
0	28	7	1	0	0	40
0	23	13	1	0	0	50
0	21	9	0	0	0	35
0	30	11	1	0	0	45
0	34	14	1	0	0	55
1	56	16	1	0	0	55
0	51	12	1	0	0	60
0	37	10	1	0	0	40
0	53	6	0	0	0	48
1	58	13	1	7.7e+03	0	50
0	42	16	0	0	0	45
0	42	9	1	0	0	40
0	41	11	1	0	0	40
1	48	14	0	1.5e+04	0	10
0	29	10	1	0	0	40
1	57	14	1	0	0	40
0	28	11	0	3.1e+03	0	40
0	21	9	0	0	0	40
0	40	9	1	0	0	60
0	29	9	0	0	0	40
0	71	7	0	0	0	75
0	29	13	0	0	0	40
0	33	5	1	0	0	40
0	37	9	1	0	0	40
0	41	13	1	0	0	40
0	45	11	0	0	0	40
0	27	13	0	0	0	40
1	30	14	1	0	0	47
1	46	13	1	0	0	40
0	24	13	1	0	0	40
0	43	2	1	0	0	45
1	60	13	1	4.4e+03	0	84
1	73	9	0	0	0	22
1	62	10	1	0	0	40
0	23	10	1	0	0	40
0	50	10	1	0	0	50
1	62	13	0	0	0	40
0	30	9	1	0	0	66
0	19	8	1	0	0	40
0	37	11	1	0	0	40
0	31	14	0	0	0	25
1	39	13	1	0	1.6e+03	50
0	37	9	1	0	0	45
0	36	10	1	3.5e+03	0	8
0	50	16	1	0	0	64
0	36	13	1	0	0	40
1	49	10	1	0	0	40
1	53	9	1	0	0	40
0	23	9	1	0	0	40
0	24	10	1	0	0	40
0	23	13	1	0	0	40
0	64	9	1	0	0	20
0	40	9	1	0	0	40
0	18	10	0	0	0	24
0	50	4	1	0	0	40
1	31	9	1	0	0	50
0	25	13	1	0	0	40
0	47	13	1	0	0	50
0	28	10	1	0	1.6e+03	40
0	32	10	1	0	0	30
0	59	7	0	3.9e+03	0	28
0	47	12	1	0	0	40
0	25	11	0	3.4e+03	0	40
0	54	9	0	4.4e+03	0	25
0	20	10	0	0	0	35
0	19	10	1	0	0	40
1	45	9	1	0	0	48
0	31	9	1	3.3e+03	0	40
0	40	12	0	0	0	40
0	26	9	1	0	0	50
0	24	10	1	1.2e+03	0	40
0	37	9	0	0	0	32
1	33	10	1	0	0	40
0	50	11	1	0	0	40
0	55	9	1	0	0	70
1	33	13	1	0	0	45
1	38	16	1	0	0	40
0	38	9	1	6.8e+03	0	50
1	58	16	1	0	0	24
0	22	10	1	0	0	40
0	45	7	0	0	0	35
1	64	9	1	0	0	40
0	37	9	1	0	0	40
0	53	13	1	0	1.7e+03	40
1	79	13	1	0	0	20
1	46	16	1	7.7e+03	0	45
1	31	10	1	7.3e+03	0	50
0	26	10	1	0	0	40
0	29	10	0	0	0	40
0	51	4	1	0	0	50
0	44	14	1	0	0	48
1	29	13	1	0	0	64
0	24	12	1	0	0	40
0	62	10	1	0	0	90
0	27	10	0	0	2.4e+03	20
1	62	13	1	1e+05	0	40
0	37	9	1	0	0	55
0	56	9	0	0	0	40
0	48	3	1	0	0	40
0	52	9	1	2.1e+03	0	40
0	20	10	0	0	0	30
1	43	10	1	0	0	55
0	36	9	0	0	0	40
0	46	10	1	0	0	40
0	45	6	0	0	0	40
0	81	4	1	0	0	21
0	32	10	1	0	0	50
0	32	9	1	0	0	40
1	43	12	1	0	0	50
1	41	14	1	0	0	50
1	30	13	1	1.5e+04	0	35
0	52	2	1	0	0	40
0	29	10	1	0	0	45
0	46	13	1	0	0	40
0	19	10	0	0	0	38
1	50	9	1	0	0	40
0	40	9	1	0	0	40
0	22	13	0	0	0	60
1	40	13	1	0	0	46
0	80	3	1	0	0	32
0	18	7	0	0	0	15
0	29	11	1	0	0	40
0	25	9	1	0	0	36
0	25	13	0	0	0	40
0	76	6	1	0	0	20
0	26	9	1	0	0	45
0	24	7	1	0	0	40
0	20	10	1	0	0	40
1	25	10	0	0	0	40
0	30	12	0	0	0	40
0	19	10	0	0	0	25
0	39	10	1	0	0	50
1	51	13	1	0	0	40
0	28	2	0	0	0	35
1	46	14	0	0	0	22
0	27	9	1	0	0	40
0	38	13	1	0	0	38
0	27	13	1	0	0	50
0	43	10	1	0	0	45
0	27	9	1	0	0	70
0	49	11	0	0	0	35
1	64	13	1	2.8e+04	0	55
0	48	12	1	0	0	45
1	37	13	1	0	2.8e+03	40
0	46	13	1	0	0	40
1	45	10	0	0	0	36
0	20	10	0	0	0	35
0	19	10	1	0	0	30
0	29	9	1	0	0	50
0	48	4	1	0	0	40
1	38	13	1	0	0	40
0	73	9	1	0	0	10
1	37	11	1	7.7e+03	0	40
0	34	9	1	0	0	40
0	64	9	1	0	0	24
1	43	10	1	0	1.9e+03	40
1	78	13	1	1e+05	0	20
0	48	14	1	0	0	40
1	40	13	1	7.3e+03	0	40
1	29	13	1	0	0	50
1	45	14	1	1.5e+04	0	50
0	21	10	0	0	0	40
0	26	10	1	0	0	20
1	34	13	1	0	0	40
0	20	10	1	0	0	33
1	37	9	1	2.8e+04	0	48
0	53	10	1	0	0	30
0	30	9	1	0	0	41
0	33	9	1	0	0	55
0	27	9	1	0	0	40
0	50	10	1	0	0	50
0	71	9	1	0	0	50
1	58	9	0	0	0	35
0	24	12	1	0	0	40
1	26	9	1	0	0	80
0	48	12	1	0	0	45
0	58	9	1	0	0	47
0	18	7	1	0	0	20
0	45	10	1	0	0	42
0	26	12	0	0	0	40
0	18	9	0	0	0	36
0	26	6	1	0	0	35
1	45	9	1	0	0	47
0	19	10	0	0	0	30
1	65	13	1	5.6e+03	0	48
0	53	11	1	0	0	35
0	23	10	0	0	0	35
1	60	9	1	0	0	42
0	50	9	0	0	0	40
0	44	10	1	0	0	55
0	49	11	1	0	0	50
0	59	11	0	0	0	36
0	29	11	1	0	0	40
0	30	9	1	0	0	70
1	65	10	1	2e+04	0	40
0	65	13	1	0	0	15
1	35	11	1	0	0	40
1	54	14	1	0	1.9e+03	60
1	53	9	1	0	0	40
0	58	10	0	0	0	55
1	54	9	1	0	0	40
0	22	10	0	0	0	35
0	31	13	1	0	0	35
1	27	10	1	0	0	40
1	34	10	1	0	0	48
0	17	8	0	0	0	6
0	28	14	0	0	0	40
0	22	9	1	0	0	40
0	44	13	1	0	0	45
0	19	4	1	0	0	80
0	23	9	1	0	0	40
0	42	13	1	0	0	58
0	54	13	1	0	0	40
0	42	15	0	0	0	40
0	18	9	0	0	0	25
0	55	14	1	0	0	18
1	53	14	1	0	2e+03	55
1	40	11	1	0	0	40
1	58	10	1	0	0	60
0	23	10	1	0	0	22
0	49	11	1	0	0	30
0	46	10	0	0	0	50
0	40	9	0	0	0	40
0	23	9	0	0	0	37
1	62	13	1	5.2e+03	0	40
0	58	13	0	0	0	40
0	54	13	0	0	0	40
0	21	10	1	0	0	40
0	20	5	0	0	0	40
1	53	10	0	0	0	40
0	50	13	1	0	0	40
0	46	9	1	0	0	30
0	19	10	0	0	0	20
0	26	12	0	0	0	8
0	31	11	1	0	0	40
0	27	9	1	0	0	20
0	44	10	1	0	0	40
0	39	9	1	0	0	45
0	18	7	1	0	0	16
0	34	9	1	0	0	40
1	48	10	1	0	0	40
0	42	7	1	0	1.3e+03	40
0	71	7	1	0	0	40
0	41	13	0	0	0	40
0	19	10	1	0	0	40
1	33	10	1	3.1e+03	0	45
0	26	9	1	0	0	40
0	18	10	0	0	0	15
0	42	10	1	0	0	40
0	55	6	1	0	0	40
1	41	12	1	0	0	50
0	19	10	1	0	0	40
0	65	9	1	0	0	20
0	44	9	0	0	0	40
0	32	9	0	0	0	38
0	23	11	1	0	0	40
0	23	9	1	0	0	38
0	25	13	0	0	1.9e+03	40
1	33	11	0	7.7e+03	0	50
0	24	10	0	2.6e+03	0	45
0	17	5	1	0	0	6
0	23	13	1	0	0	7
0	56	6	0	0	0	32
0	39	9	1	0	0	40
1	28	9	0	1e+05	0	36
0	22	10	1	0	0	43
0	33	12	0	0	0	45
0	23	13	1	0	0	25
0	41	11	1	0	0	50
0	24	5	1	0	0	12
0	44	10	1	0	0	40
0	40	9	1	0	0	35
0	26	9	1	0	0	40
0	45	9	0	0	0	40
0	21	10	0	0	0	10
0	65	12	0	0	0	40
1	52	16	1	0	0	57
0	37	10	1	0	0	40
0	18	9	1	0	0	20
0	46	9	0	0	0	40
0	19	9	0	0	0	20
0	28	13	0	0	0	40
1	46	13	1	0	1.9e+03	40
1	48	13	1	0	0	35
1	42	16	1	0	0	43
0	41	13	1	0	0	40
0	47	11	1	0	0	40
1	62	10	1	0	0	40
0	41	10	0	0	0	45
0	50	9	1	0	0	60
0	30	13	0	0	0	40
0	64	5	1	0	0	40
1	39	9	1	0	0	40
1	33	9	1	0	0	50
0	42	9	0	0	0	35
0	36	9	0	1.8e+03	0	40
0	29	5	0	0	0	40
0	46	9	0	0	0	40
0	68	9	0	0	0	8
0	24	13	0	0	0	40
0	20	12	0	0	2.2e+03	18
1	35	10	1	0	0	40
0	21	10	1	0	0	16
0	80	9	1	0	0	40
0	26	9	0	0	0	40
0	61	9	0	0	0	20
1	53	10	1	0	0	60
0	33	10	0	0	0	50
0	25	9	1	0	0	40
0	38	14	1	0	0	40
1	65	9	1	9.4e+03	0	10
0	39	9	1	0	0	40
1	51	10	1	0	1.9e+03	40
0	32	13	1	0	0	40
0	27	13	1	0	0	40
0	38	9	1	0	0	30
0	31	9	1	0	0	40
0	45	10	1	0	0	40
0	38	6	1	0	0	40
1	48	10	1	0	0	40
0	35	10	1	0	0	40
1	45	13	1	7.7e+03	0	50
0	47	13	0	0	0	50
1	37	13	1	7.7e+03	0	50
0	46	10	1	0	0	40
1	56	9	1	0	0	30
0	39	13	1	2.2e+03	0	40
0	42	9	1	0	0	40
0	37	9	1	0	0	40
0	23	13	1	0	0	40
0	37	9	1	0	0	40
0	29	9	0	0	0	25
0	21	10	1	0	0	16
0	38	10	1	0	0	40
0	27	9	0	0	0	40
1	55	14	1	1e+05	0	55
0	36	14	1	0	0	40
0	20	10	1	0	0	35
0	32	13	0	0	0	40
0	28	3	1	0	0	40
0	45	12	0	0	0	48
0	24	9	0	0	0	50
0	32	9	0	0	0	56
0	30	11	0	0	0	36
0	24	9	1	0	0	40
1	42	9	1	0	0	55
0	56	4	0	0	0	40
0	29	9	0	0	0	30
1	46	16	1	0	0	40
0	52	10	0	0	0	40
0	22	9	0	0	0	46
0	52	10	0	0	0	40
0	18	7	1	0	0	20
0	44	9	1	0	0	72
0	56	9	1	0	0	70
1	47	13	1	0	0	45
0	26	9	1	0	0	37
0	40	9	1	0	0	45
0	68	9	0	0	0	7
1	45	14	1	0	2e+03	60
1	55	10	1	0	1.9e+03	40
1	54	9	1	7.7e+03	0	60
0	35	9	1	0	0	40
0	31	10	1	4.6e+03	0	40
0	21	9	0	0	0	40
1	46	13	1	0	0	50
0	27	14	1	0	0	50
1	52	9	1	0	1.9e+03	40
0	33	10	1	0	0	25
0	24	10	1	0	0	40
0	53	13	1	0	0	40
0	19	9	0	0	0	40
0	25	9	0	0	0	40
1	34	10	1	0	1.9e+03	40
0	40	6	0	0	0	35
0	18	8	1	0	0	10
0	33	13	1	0	0	40
0	20	10	1	0	0	40
0	25	13	0	0	0	20
0	27	8	1	0	0	45
0	20	10	0	0	0	35
0	35	5	1	0	0	40
1	37	9	1	0	0	50
1	47	13	1	1.5e+04	0	50
1	51	9	1	0	0	40
0	23	10	1	0	0	25
0	45	14	1	0	0	40
0	57	7	1	0	0	52
0	22	10	0	0	0	30
0	55	10	1	0	0	40
0	20	10	1	0	0	8
0	78	4	1	0	0	25
0	32	6	1	0	0	45
0	63	1	1	0	0	30
1	40	15	1	0	0	45
1	50	11	1	0	0	38
0	57	9	1	0	0	30
1	53	15	1	0	0	45
0	29	11	1	0	0	40
0	23	10	1	0	0	40
0	29	6	1	0	0	40
1	43	12	1	7.7e+03	0	40
1	52	10	1	0	0	40
0	24	5	1	0	0	10
1	56	15	1	1e+05	0	40
0	26	12	0	0	0	40
0	24	10	0	0	0	40
1	47	10	1	0	0	50
0	43	3	1	0	0	40
0	37	12	0	0	0	48
0	18	7	1	0	0	25
1	59	10	0	0	0	16
1	48	16	0	0	0	60
0	68	6	1	0	0	35
0	61	9	1	0	0	40
0	29	13	0	0	0	40
0	33	9	1	0	0	56
0	27	9	0	0	0	40
0	25	10	0	0	0	40
0	24	9	1	0	0	37
0	36	9	1	0	0	40
0	32	7	1	0	0	33
0	47	13	0	0	0	5
0	23	9	1	0	0	40
0	43	10	0	0	0	40
0	45	6	1	0	0	65
1	32	13	1	7.7e+03	0	50
0	22	9	1	0	0	40
0	34	11	1	0	0	40
0	37	9	1	0	0	40
0	46	4	1	0	0	45
0	34	11	0	0	0	40
0	34	13	1	0	0	40
0	50	9	0	0	0	40
0	49	10	0	0	0	60
0	53	10	0	0	0	40
0	50	13	0	0	0	40
1	50	10	1	0	0	45
0	30	10	0	0	0	45
0	47	7	0	0	0	28
1	60	7	1	0	0	40
0	25	13	0	0	0	40
1	44	13	1	0	0	60
1	55	10	0	0	0	40
0	20	10	1	0	0	40
1	49	10	0	0	0	65
0	32	12	1	0	0	20
0	71	9	1	0	1.8e+03	40
0	21	10	0	0	0	25
0	24	13	1	0	0	40
0	19	7	1	0	0	20
0	28	6	1	0	0	50
0	21	10	1	0	0	57
0	21	10	1	0	0	20
1	37	13	1	1.5e+04	0	50
1	31	9	1	0	0	40
0	31	10	1	0	0	40
0	66	9	1	0	0	40
0	32	10	1	4.4e+03	0	50
0	49	5	0	0	0	20
0	31	10	0	0	0	25
1	45	11	0	0	1.6e+03	40
0	33	9	1	0	0	35
0	21	10	1	0	2.4e+03	48
0	20	6	0	0	0	36
0	23	10	1	0	0	40
0	43	10	0	0	0	12
0	50	10	1	0	0	40
0	31	10	0	0	0	40
0	37	9	0	0	0	40
0	27	10	0	0	0	40
0	40	13	0	0	0	45
0	25	5	1	0	0	48
0	31	9	1	0	0	55
0	31	9	1	0	0	40
1	32	15	1	1.5e+04	0	60
1	28	14	0	7.3e+03	0	40
0	17	7	1	0	0	25
0	39	12	1	0	0	40
1	38	14	0	1.1e+04	0	50
0	53	6	1	0	0	40
0	25	6	1	0	0	40
0	42	3	1	0	0	35
0	20	10	0	0	0	35
1	50	13	1	0	0	40
0	19	10	1	0	0	40
1	36	13	1	0	2.4e+03	45
0	29	11	1	0	0	90
0	29	9	0	0	0	40
0	38	9	1	0	0	40
0	26	10	0	0	0	40
1	36	12	1	0	0	48
0	51	10	0	0	0	45
1	57	9	1	0	0	40
0	30	9	0	0	0	38
0	65	9	1	0	0	40
0	37	7	0	0	0	40
1	48	13	1	0	0	50
0	42	16	1	0	0	50
0	19	10	0	0	0	25
0	40	9	0	0	0	45
0	21	10	0	0	0	30
0	44	14	0	0	0	45
1	42	13	1	0	0	40
0	32	10	1	0	2e+03	80
0	34	9	1	0	0	35
0	65	13	1	6.7e+03	0	40
1	40	12	1	1.5e+04	0	50
1	47	13	1	0	0	40
0	33	10	1	0	0	40
0	70	13	0	0	0	7
1	64	13	1	0	0	45
1	47	6	1	0	0	46
0	26	9	0	0	0	40
1	48	13	1	0	0	35
0	61	3	0	0	0	37
0	50	9	0	0	0	39
0	40	10	1	0	0	40
0	29	9	0	0	0	40
0	42	9	1	0	0	70
1	35	13	1	0	0	55
0	33	9	1	0	0	40
0	49	3	1	0	0	35
0	19	7	1	0	0	56
1	70	15	1	0	0	35
0	26	9	1	0	0	40
0	23	13	0	0	0	40
0	55	6	1	0	0	60
0	18	8	0	0	0	20
0	19	9	0	0	0	35
0	18	10	0	0	0	15
1	43	13	0	1.5e+04	0	50
0	66	9	1	0	0	30
0	27	11	0	0	0	40
1	55	9	1	4.4e+03	0	40
0	40	14	0	0	1.9e+03	35
0	37	13	0	0	0	27
0	30	13	1	0	0	40
0	42	9	0	0	0	36
1	53	16	1	0	0	40
1	61	13	1	4.8e+03	0	48
0	59	14	1	0	0	20
0	35	10	1	0	0	35
0	65	4	1	0	0	40
0	45	14	0	0	0	55
0	33	12	1	0	0	36
0	60	9	1	0	0	30
0	31	9	1	0	0	50
0	21	9	0	0	0	40
1	57	9	1	1e+05	0	40
0	30	10	1	0	0	20
0	43	9	1	0	0	40
1	90	12	1	0	1.8e+03	50
1	45	13	1	0	0	72
0	32	6	0	0	0	50
0	53	9	0	0	0	35
0	33	10	1	0	0	50
1	32	13	1	0	1.8e+03	50
0	30	13	0	0	0	40
1	35	14	1	0	1.6e+03	40
1	55	9	1	0	0	46
0	33	11	1	0	0	40
0	23	6	0	0	0	40
0	47	10	0	0	0	40
0	39	9	0	0	0	40
0	51	9	0	0	0	40
0	40	10	0	0	0	32
0	52	10	0	0	0	40
1	38	13	1	1.5e+04	0	80
1	33	13	1	1.5e+04	0	50
0	19	9	1	0	0	50
0	23	10	1	0	0	50
1	46	9	1	0	0	30
1	48	13	1	0	0	40
0	40	10	1	0	0	30
1	59	9	1	0	0	40
0	59	11	1	0	0	40
0	28	10	0	0	0	40
0	62	9	0	0	0	35
0	21	5	1	0	0	30
0	22	9	1	0	2e+03	45
0	26	3	1	0	0	35
1	48	6	1	0	0	45
1	38	9	0	0	1.9e+03	10
0	21	9	0	0	0	35
0	20	10	1	0	0	40
1	34	9	1	0	0	40
0	29	13	1	0	0	25
1	47	10	1	7.7e+03	0	50
1	78	9	1	0	0	45
0	30	13	0	0	0	40
0	36	14	0	0	0	50
0	23	11	0	0	0	30
0	22	7	1	0	0	35
0	30	13	0	0	0	40
0	63	9	1	0	0	98
0	35	9	1	0	0	70
0	42	9	0	0	0	40
0	59	6	1	0	0	40
0	20	10	0	0	0	10
0	36	13	1	0	0	55
1	47	9	1	0	0	40
0	60	6	1	0	0	48
1	77	13	1	0	0	50
0	29	13	0	0	0	50
0	53	9	1	0	0	40
0	43	12	1	0	0	43
0	44	9	1	0	0	45
0	29	14	1	0	0	40
0	68	9	1	0	0	15
0	55	10	1	0	0	72
1	29	13	1	0	0	40
0	44	13	1	0	0	48
1	26	13	0	0	0	40
1	29	9	1	0	1.6e+03	50
1	39	9	1	0	1.9e+03	65
0	17	7	0	0	0	12
1	44	14	1	0	0	60
1	59	10	0	0	0	80
1	37	9	1	0	0	50
0	32	10	0	0	0	40
1	34	13	0	7.7e+03	0	50
1	25	9	1	0	1.9e+03	40
0	66	15	1	0	0	20
0	32	9	1	0	0	45
0	41	13	1	0	0	40
1	32	13	0	0	0	35
0	49	7	0	0	0	35
1	31	9	1	7.3e+03	0	40
0	19	10	1	0	0	25
0	63	9	0	0	0	11
0	20	10	0	0	0	19
0	28	6	1	0	0	36
0	19	8	1	0	0	20
1	44	11	1	0	0	50
0	18	6	0	0	0	20
0	57	9	0	0	0	40
0	31	9	1	0	0	40
1	31	10	1	0	0	40
0	35	9	1	0	1.4e+03	40
1	34	10	1	0	0	55
1	45	9	1	1.5e+04	0	55
0	53	9	1	0	0	40
0	22	13	1	0	0	30
0	58	10	0	0	0	37
1	59	10	0	7.3e+03	0	12
0	41	11	1	0	0	45
1	46	13	1	0	0	40
0	25	13	1	0	0	50
1	55	13	1	0	0	60
0	19	10	0	0	0	40
0	38	9	1	4.4e+03	0	48
0	35	16	1	0	0	55
1	50	13	0	0	0	40
0	37	16	0	0	0	35
0	41	14	0	0	0	40
0	65	9	1	0	0	40
0	50	10	1	4.6e+03	0	22
0	49	3	1	0	0	45
0	28	9	1	0	0	40
0	47	11	0	0	0	40
0	36	12	1	0	0	40
0	41	13	1	0	0	40
0	38	10	0	0	0	40
0	59	6	1	0	0	40
0	58	10	0	0	0	32
0	42	10	0	0	0	40
0	42	9	1	0	0	40
0	40	11	1	0	0	40
1	31	13	1	0	0	60
0	64	7	1	0	2.2e+03	40
1	52	15	1	1.5e+04	0	60
0	19	10	0	0	0	20
0	22	10	0	0	0	4
0	25	13	0	0	0	40
1	74	13	1	0	1.8e+03	12
0	76	6	1	0	0	1
0	33	9	1	0	0	60
0	30	10	1	0	0	40
0	30	13	1	0	0	40
0	36	13	1	0	0	50
0	40	10	1	0	1.4e+03	48
1	56	10	1	0	0	60
1	39	14	1	1.5e+04	0	40
0	55	13	0	0	0	8
0	23	10	1	0	0	40
0	30	4	1	0	0	40
1	45	16	1	1e+05	0	30
0	33	12	1	0	0	45
0	38	13	1	0	0	40
0	32	9	0	0	0	45
0	56	13	1	0	0	30
0	41	10	0	0	0	30
0	29	13	1	0	0	55
1	41	13	1	0	0	50
0	41	9	1	0	0	50
1	51	13	1	0	0	40
0	25	9	0	0	0	35
0	39	10	0	0	0	40
0	17	8	0	0	0	20
0	33	9	0	0	0	20
0	42	10	0	1.5e+03	0	40
0	50	9	0	0	0	35
0	19	10	0	0	0	10
1	40	15	1	0	2e+03	60
0	32	9	1	0	0	40
0	40	9	0	0	0	40
1	57	15	1	0	1.9e+03	40
0	35	9	1	0	0	50
0	33	6	0	0	0	40
1	36	13	1	0	0	40
0	32	9	0	0	0	40
1	37	13	1	1.5e+04	0	40
1	57	10	1	7.7e+03	0	45
0	36	10	1	0	0	48
0	36	11	1	0	0	40
1	36	13	0	0	0	35
0	36	10	1	0	0	40
0	17	7	1	0	0	20
0	57	9	0	0	0	40
1	33	11	1	0	0	76
